EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;SANCIONADO
2013;010010010;11;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;88498
2013;010010010;11;132;11;SERVICIOS DE CEREMONIAL;711108
2013;010010010;11;132;11;PREMIOS Y RECONOCIMIENTOS;311597
2013;010010010;11;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;60060427
2013;010010010;11;211;11;EDIFICIOS E INSTALACIONES PARA EL DOMINIO PRIVADO DE LA CABA;10000000
2013;010010010;11;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;687000
2013;010010010;11;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;450000
2013;010010010;11;214;11;EQUIPO PARA COMPUTACION;4340512
2013;010010010;11;214;11;EQUIPO DE OFICINA Y MOBLAJE;1130118
2013;010010010;11;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;371426
2013;010010010;11;214;11;EQUIPOS VARIOS;15300000
2013;010010010;11;214;11;EQUIPO DE SEGURIDAD;100000
2013;010010010;11;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;300000
2013;010010010;11;219;11;PROGRAMAS DE COMPUTACION;2000000
2013;010010010;11;171;11;TRANSFERENCIAS A EMPRESAS PRIVADAS;22900000
2013;010010010;11;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;0
2013;010010010;11;172;11;TRANSFERENCIAS A OTRAS INSTITUCIONES PUBLICAS MUNICIPALES;3300000
2013;010010010;11;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;7500000
2013;010010010;11;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;23500000
2013;010010010;11;224;11;PROGRAMAS DE COMPUTACION;0
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;60750324
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;3926117
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;12115582
2013;050050070;12;120;11;COMPLEMENTOS;227269
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;379860
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;31035
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;94506
2013;050050070;12;120;11;COMPLEMENTOS;0
2013;050050070;12;120;11;PERSONAL PERMANENTE;393525
2013;050050070;12;131;11;ALIMENTOS PARA PERSONAS;189000
2013;050050070;12;131;11;PRENDAS DE VESTIR;15672
2013;050050070;12;131;11;PAPEL Y CARTON PARA OFICINA;31500
2013;050050070;12;131;11;PRODUCTOS DE ARTES GRAFICAS;3918
2013;050050070;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;0
2013;050050070;12;131;11;LIBROS, REVISTAS Y PERIODICOS;3150
2013;050050070;12;131;11;CUBIERTAS Y CAMARAS DE AIRE;0
2013;050050070;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;7836
2013;050050070;12;131;11;COMBUSTIBLES Y LUBRICANTES;103950
2013;050050070;12;131;11;ELEMENTOS DE LIMPIEZA;25200
2013;050050070;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;121442
2013;050050070;12;131;11;UTILES Y MATERIALES ELECTRICOS;12600
2013;050050070;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;7836
2013;050050070;12;131;11;REPUESTOS Y ACCESORIOS;109704
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;126558
2013;050050070;12;132;11;ENERGIA ELECTRICA;220323
2013;050050070;12;132;11;AGUA;6352
2013;050050070;12;132;11;GAS;706
2013;050050070;12;132;11;TELEFONOS, TELEX Y TELEFAX;196765
2013;050050070;12;132;11;CORREOS Y TELEGRAFO;14115
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;132140
2013;050050070;12;132;11;ALQUILER DE EDIFICIOS Y LOCALES;1931445
2013;050050070;12;132;11;ALQUILER DE FOTOCOPIADORAS;142202
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;387277
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;42344
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;66835
2013;050050070;12;132;11;LIMPIEZA, ASEO Y FUMIGACION;0
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;114287
2013;050050070;12;132;11;MEDICOS Y SANITARIOS;57004
2013;050050070;12;132;11;JURIDICOS;179234
2013;050050070;12;132;11;CONTABILIDAD Y AUDITORIA;44809
2013;050050070;12;132;11;DE CAPACITACION;22405
2013;050050070;12;132;11;DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;40328
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;340543
2013;050050070;12;132;11;TRANSPORTE Y ALMACENAMIENTO;14115
2013;050050070;12;132;11;SERVICIOS ESPECIALIZADOS;7058
2013;050050070;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;274309
2013;050050070;12;132;11;PRIMAS Y GASTOS DE SEGUROS;144238
2013;050050070;12;132;11;COMISIONES Y GASTOS BANCARIOS;231786
2013;050050070;12;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;21172
2013;050050070;12;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;307226
2013;050050070;12;132;11;SERVICIO DE VIGILANCIA;803521
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7058
2013;050050070;12;132;11;PUBLICIDAD Y PROPAGANDA;0
2013;050050070;12;132;11;PASAJES;174786
2013;050050070;12;132;11;VIATICOS;160669
2013;050050070;12;132;11;MOVILIDAD;181726
2013;050050070;12;132;11;DERECHOS Y TASAS;0
2013;050050070;12;132;11;MULTAS Y RECARGOS;0
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;050050070;12;132;11;SERVICIOS DE CEREMONIAL;215248
2013;050050070;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;76938
2013;050050070;12;132;11;CONVENIOS DE ASISTENCIATECNICA;338751
2013;050050070;12;132;11;SERVICIOS DE CONSULTORIA;87779
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;374140
2013;050050070;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;41353
2013;050050070;12;214;11;EQUIPO PARA COMPUTACION;408573
2013;050050070;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;341465
2013;050050070;12;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;41559
2013;050050070;12;214;11;EQUIPOS VARIOS;60767
2013;050050070;12;214;11;EQUIPO DE SEGURIDAD;33248
2013;050050070;12;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;49623
2013;050050070;12;219;11;PROGRAMAS DE COMPUTACION;144735
2013;050050070;12;171;11;TRANSFERENCIAS PARA ACTIVIDADES CIENTIFICAS O ACADEMICAS;675920
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;168706058
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;11813564
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;35285717
2013;050050070;12;120;11;COMPLEMENTOS;869486
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;1791177
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;149325
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;446289
2013;050050070;12;120;11;COMPLEMENTOS;11079
2013;050050070;12;120;11;PERSONAL PERMANENTE;831682
2013;050050070;12;120;11;PERSONAL TEMPORARIO;10598
2013;050050070;12;131;11;ALIMENTOS PARA PERSONAS;95074
2013;050050070;12;131;11;PRODUCTOS AGROFORESTALES;2400
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;050050070;12;131;11;PRENDAS DE VESTIR;95059
2013;050050070;12;131;11;CONFECCIONES TEXTILES;1113
2013;050050070;12;131;11;PAPEL Y CARTON PARA OFICINA;415997
2013;050050070;12;131;11;PRODUCTOS DE ARTES GRAFICAS;80119
2013;050050070;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;2967
2013;050050070;12;131;11;LIBROS, REVISTAS Y PERIODICOS;9787
2013;050050070;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;2510
2013;050050070;12;131;11;TINTAS, PINTURAS Y COLORANTES;12587
2013;050050070;12;131;11;COMBUSTIBLES Y LUBRICANTES;114037
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;654
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;4885
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;11240
2013;050050070;12;131;11;ELEMENTOS DE LIMPIEZA;62169
2013;050050070;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;404719
2013;050050070;12;131;11;UTILES Y MATERIALES ELECTRICOS;150873
2013;050050070;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;7573
2013;050050070;12;131;11;REPUESTOS Y ACCESORIOS;419767
2013;050050070;12;131;11;HERRAMIENTAS MENORES;52411
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;14165
2013;050050070;12;132;11;ENERGIA ELECTRICA;260607
2013;050050070;12;132;11;AGUA;38197
2013;050050070;12;132;11;GAS;739
2013;050050070;12;132;11;TELEFONOS, TELEX Y TELEFAX;378139
2013;050050070;12;132;11;CORREOS Y TELEGRAFO;39206
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;216150
2013;050050070;12;132;11;ALQUILER DE EDIFICIOS Y LOCALES;2240617
2013;050050070;12;132;11;ALQUILER DE FOTOCOPIADORAS;423887
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1332
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;2145403
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;27353
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;252790
2013;050050070;12;132;11;LIMPIEZA, ASEO Y FUMIGACION;814528
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7758
2013;050050070;12;132;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;117987
2013;050050070;12;132;11;MEDICOS Y SANITARIOS;147784
2013;050050070;12;132;11;JURIDICOS;585349
2013;050050070;12;132;11;DE CAPACITACION;0
2013;050050070;12;132;11;DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;94534
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2679065
2013;050050070;12;132;11;TRANSPORTE Y ALMACENAMIENTO;54664
2013;050050070;12;132;11;SERVICIOS ESPECIALIZADOS;546247
2013;050050070;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;339976
2013;050050070;12;132;11;PRIMAS Y GASTOS DE SEGUROS;255956
2013;050050070;12;132;11;COMISIONES Y GASTOS BANCARIOS;219909
2013;050050070;12;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;706324
2013;050050070;12;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;152517
2013;050050070;12;132;11;SERVICIO DE VIGILANCIA;482135
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10008
2013;050050070;12;132;11;PUBLICIDAD Y PROPAGANDA;290570
2013;050050070;12;132;11;PASAJES;301322
2013;050050070;12;132;11;VIATICOS;308654
2013;050050070;12;132;11;MOVILIDAD;280839
2013;050050070;12;132;11;MULTAS Y RECARGOS;0
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;050050070;12;132;11;SERVICIOS DE CEREMONIAL;80255
2013;050050070;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;84935
2013;050050070;12;132;11;CONVENIOS DE ASISTENCIATECNICA;464103
2013;050050070;12;132;11;PREMIOS Y RECONOCIMIENTOS;0
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;820694
2013;050050070;12;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;40288
2013;050050070;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;61630
2013;050050070;12;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;10639
2013;050050070;12;214;11;EQUIPO PARA COMPUTACION;2365300
2013;050050070;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;1309489
2013;050050070;12;214;11;EQUIPOS VARIOS;73095
2013;050050070;12;214;11;EQUIPO DE SEGURIDAD;23236
2013;050050070;12;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;114329
2013;050050070;12;219;11;PROGRAMAS DE COMPUTACION;1431046
2013;050050070;12;214;11;OTROS BIENES DE USO NO ESPECIFICADOS PRECEDENTEMENTE;81664
2013;050050070;12;171;11;BECAS Y OTROS SUBSIDIOS;957047
2013;050050070;12;171;11;TRANSFERENCIAS PARA ACTIVIDADES CIENTIFICAS O ACADEMICAS;0
2013;050050070;12;171;11;TRANSFERENCIAS A OTRAS INSTITUCIONES SIN FINES DE LUCRO;38499
2013;050050070;12;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;2460492
2013;050050070;12;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;795176
2013;050050070;12;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;0
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;72276841
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;2196135
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;6929662
2013;050050070;12;120;11;COMPLEMENTOS;169723
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;1768297
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;142371
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;449235
2013;050050070;12;120;11;COMPLEMENTOS;11003
2013;050050070;12;120;11;PERSONAL PERMANENTE;208069
2013;050050070;12;131;11;ALIMENTOS PARA PERSONAS;115430
2013;050050070;12;131;11;PRODUCTOS AGROFORESTALES;685
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;123
2013;050050070;12;131;11;PRENDAS DE VESTIR;619
2013;050050070;12;131;11;CONFECCIONES TEXTILES;102
2013;050050070;12;131;11;PAPEL Y CARTON PARA OFICINA;1147
2013;050050070;12;131;11;PRODUCTOS DE ARTES GRAFICAS;3710
2013;050050070;12;131;11;LIBROS, REVISTAS Y PERIODICOS;1669
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;70
2013;050050070;12;131;11;CUBIERTAS Y CAMARAS DE AIRE;693
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;87
2013;050050070;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;315
2013;050050070;12;131;11;TINTAS, PINTURAS Y COLORANTES;756
2013;050050070;12;131;11;COMBUSTIBLES Y LUBRICANTES;78235
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;105
2013;050050070;12;131;11;PRODUCTOS DE VIDRIO;210
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;138
2013;050050070;12;131;11;PRODUCTOS NO FERROSOS;123
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7140
2013;050050070;12;131;11;ELEMENTOS DE LIMPIEZA;4572
2013;050050070;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;61498
2013;050050070;12;131;11;UTILES Y MATERIALES ELECTRICOS;24346
2013;050050070;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;6316
2013;050050070;12;131;11;REPUESTOS Y ACCESORIOS;136488
2013;050050070;12;131;11;HERRAMIENTAS MENORES;35643
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;19350
2013;050050070;12;132;11;ENERGIA ELECTRICA;39090
2013;050050070;12;132;11;AGUA;1636
2013;050050070;12;132;11;GAS;327
2013;050050070;12;132;11;TELEFONOS, TELEX Y TELEFAX;81035
2013;050050070;12;132;11;CORREOS Y TELEGRAFO;8938
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;306540
2013;050050070;12;132;11;ALQUILER DE EDIFICIOS Y LOCALES;269096
2013;050050070;12;132;11;ALQUILER DE FOTOCOPIADORAS;88699
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;1015384
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;18799
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;113013
2013;050050070;12;132;11;LIMPIEZA, ASEO Y FUMIGACION;186148
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;8215
2013;050050070;12;132;11;MEDICOS Y SANITARIOS;14282
2013;050050070;12;132;11;JURIDICOS;83032
2013;050050070;12;132;11;CONTABILIDAD Y AUDITORIA;36934
2013;050050070;12;132;11;DE CAPACITACION;67265
2013;050050070;12;132;11;DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;22913
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;118033
2013;050050070;12;132;11;TRANSPORTE Y ALMACENAMIENTO;7212
2013;050050070;12;132;11;SERVICIOS ESPECIALIZADOS;153418
2013;050050070;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;117969
2013;050050070;12;132;11;PRIMAS Y GASTOS DE SEGUROS;88660
2013;050050070;12;132;11;COMISIONES Y GASTOS BANCARIOS;100650
2013;050050070;12;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;29818
2013;050050070;12;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;77372
2013;050050070;12;132;11;SERVICIO DE VIGILANCIA;404080
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;93530
2013;050050070;12;132;11;PUBLICIDAD Y PROPAGANDA;124143
2013;050050070;12;132;11;PASAJES;84026
2013;050050070;12;132;11;VIATICOS;73969
2013;050050070;12;132;11;MOVILIDAD;226290
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;852
2013;050050070;12;150;11;IMPUESTOS DIRECTOS;459
2013;050050070;12;132;11;SERVICIOS DE CEREMONIAL;132583
2013;050050070;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;34405
2013;050050070;12;132;11;CONVENIOS DE ASISTENCIATECNICA;6551
2013;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1275414
2013;050050070;12;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;0
2013;050050070;12;214;11;EQUIPO SANITARIO Y DE LABORATORIO;37819
2013;050050070;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;389138
2013;050050070;12;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;25393
2013;050050070;12;214;11;EQUIPO PARA COMPUTACION;817913
2013;050050070;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;426810
2013;050050070;12;214;11;EQUIPOS VARIOS;9185
2013;050050070;12;214;11;EQUIPO DE SEGURIDAD;135067
2013;050050070;12;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;50461
2013;050050070;12;219;11;PROGRAMAS DE COMPUTACION;279856
2013;050050070;12;171;11;TRANSFERENCIAS PARA ACTIVIDADES CIENTIFICAS O ACADEMICAS;543900
2013;050050070;12;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;0
2013;050050070;12;120;11;RETRIBUCION DEL CARGO;33382485
2013;050050070;12;120;11;SUELDO ANUAL COMPLEMENTARIO;2687718
2013;050050070;12;120;11;CONTRIBUCIONES PATRONALES;8480797
2013;050050070;12;120;11;COMPLEMENTOS;207713
2013;050050070;12;120;11;PERSONAL PERMANENTE;239141
2013;050050070;12;131;11;ALIMENTOS PARA PERSONAS;36271
2013;050050070;12;131;11;PRODUCTOS AGROFORESTALES;842
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;152
2013;050050070;12;131;11;PRENDAS DE VESTIR;761
2013;050050070;12;131;11;CONFECCIONES TEXTILES;126
2013;050050070;12;131;11;PAPEL Y CARTON PARA OFICINA;1412
2013;050050070;12;131;11;PRODUCTOS DE ARTES GRAFICAS;4566
2013;050050070;12;131;11;LIBROS, REVISTAS Y PERIODICOS;693
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;86
2013;050050070;12;131;11;CUBIERTAS Y CAMARAS DE AIRE;854
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;107
2013;050050070;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;441
2013;050050070;12;131;11;TINTAS, PINTURAS Y COLORANTES;931
2013;050050070;12;131;11;COMBUSTIBLES Y LUBRICANTES;50787
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;129
2013;050050070;12;131;11;PRODUCTOS DE VIDRIO;258
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;107
2013;050050070;12;131;11;PRODUCTOS NO FERROSOS;152
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;8788
2013;050050070;12;131;11;ELEMENTOS DE LIMPIEZA;1325
2013;050050070;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;53975
2013;050050070;12;131;11;UTILES Y MATERIALES ELECTRICOS;29965
2013;050050070;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;7773
2013;050050070;12;131;11;REPUESTOS Y ACCESORIOS;167986
2013;050050070;12;131;11;HERRAMIENTAS MENORES;43868
2013;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;23814
2013;050050070;12;132;11;ENERGIA ELECTRICA;48111
2013;050050070;12;132;11;AGUA;3468
2013;050050070;12;132;11;GAS;402
2013;050050070;12;132;11;TELEFONOS, TELEX Y TELEFAX;99736
2013;050050070;12;132;11;CORREOS Y TELEGRAFO;11000
2013;050050070;12;132;11;ALQUILER DE EDIFICIOS Y LOCALES;433213
2013;050050070;12;132;11;ALQUILER DE FOTOCOPIADORAS;137080
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;598259
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;23137
2013;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;36455
