EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;SANCIONADO
2014;010010010;11;131;11;PETROLEO CRUDO Y GAS NATURAL;952791
2014;010010010;11;131;11;PIEDRA, ARCILLA Y ARENA;952585
2014;010010010;11;131;11;ELEMENTOS DE LIMPIEZA;1978432
2014;010010010;11;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;1989328
2014;010010010;11;131;11;UTILES Y MATERIALES ELECTRICOS;1973193
2014;010010010;11;131;11;REPUESTOS Y ACCESORIOS;1969030
2014;010010010;11;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;36543257
2014;010010010;11;132;11;ENERGIA ELECTRICA;1830320
2014;010010010;11;132;11;AGUA;229920
2014;010010010;11;132;11;GAS;750427
2014;010010010;11;132;11;TELEFONOS, TELEX Y TELEFAX;2408250
2014;010010010;11;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2328075
2014;010010010;11;132;11;ALQUILER DE EDIFICIOS Y LOCALES;1210930
2014;010010010;11;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;273900
2014;010010010;11;132;11;ALQUILER DE FOTOCOPIADORAS;1878100
2014;010010010;11;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;4188060
2014;010010010;11;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;1956360
2014;010010010;11;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;899940
2014;010010010;11;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;3563430
2014;010010010;11;132;11;LIMPIEZA, ASEO Y FUMIGACION;5736030
2014;010010010;11;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;54373350
2014;010010010;11;132;11;DE CAPACITACION;3134375
2014;010010010;11;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;35777650
2014;010010010;11;132;11;TRANSPORTE Y ALMACENAMIENTO;539955
2014;010010010;11;132;11;SERVICIOS ESPECIALIZADOS;635680
2014;010010010;11;132;11;PRIMAS Y GASTOS DE SEGUROS;672712
2014;010010010;11;132;11;COMISIONES Y GASTOS BANCARIOS;374100
2014;010010010;11;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;1408500
2014;010010010;11;120;11;RETRIBUCION DEL CARGO;366553000
2014;010010010;11;120;11;SUELDO ANUAL COMPLEMENTARIO;30843000
2014;010010010;11;120;11;CONTRIBUCIONES PATRONALES;59700000
2014;010010010;11;120;11;RETRIBUCION DEL CARGO;160400000
2014;010010010;11;120;11;SUELDO ANUAL COMPLEMENTARIO;14560000
2014;010010010;11;120;11;CONTRIBUCIONES PATRONALES;35944000
2014;010010010;11;120;11;PERSONAL PERMANENTE;5000000
2014;010010010;11;131;11;ALIMENTOS PARA PERSONAS;1980910
2014;010010010;11;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;976479
2014;010010010;11;131;11;PRENDAS DE VESTIR;1994271
2014;010010010;11;131;11;PAPEL Y CARTON PARA OFICINA;967467
2014;010010010;11;131;11;PAPEL Y CARTON PARA COMPUTACION;1989846
2014;010010010;11;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;1974755
2014;010010010;11;131;11;LIBROS, REVISTAS Y PERIODICOS;1975795
2014;010010010;11;171;11;TRANSFERENCIAS A EMPRESAS PRIVADAS;4600000
2014;010010010;11;131;11;HERRAMIENTAS MENORES;1966340
2014;010010010;11;172;11;TRANSFERENCIAS A OTRAS INSTITUCIONES PUBLICAS MUNICIPALES;4000000
2014;010010010;11;224;11;OBRAS DE ARTE;3200000
2014;010010010;11;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;10000000
2014;010010010;11;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;5000000
2014;020020020;17;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;42000
2014;020020020;17;132;11;SERVICIO DE VIGILANCIA;1600000
2014;020020020;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;312000
2014;020020020;17;132;11;PUBLICIDAD Y PROPAGANDA;290800
2014;020020020;17;132;11;PASAJES;80000
2014;020020020;17;132;11;VIATICOS;501580
2014;020020020;17;132;11;MOVILIDAD;12000
2014;020020020;17;132;11;SERVICIOS DE CEREMONIAL;24000
2014;020020020;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3438000
2014;020020020;17;214;11;EQUIPO SANITARIO Y DE LABORATORIO;8400
2014;020020020;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;234376
2014;020020020;17;214;11;EQUIPOS VARIOS;2065000
2014;020020020;17;131;11;COMBUSTIBLES Y LUBRICANTES;93750
2014;020020020;17;131;11;PRODUCTOS DE VIDRIO;5000
2014;020020020;17;131;11;ESTRUCTURAS METALICAS ACABADAS;5000
2014;020020020;17;131;11;ELEMENTOS DE LIMPIEZA;15840
2014;020020020;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;56732
2014;020020020;17;131;11;UTILES Y MATERIALES ELECTRICOS;46440
2014;020020020;17;131;11;UTENSILIOS DE COCINA Y COMEDOR;6700
2014;020020020;17;131;11;REPUESTOS Y ACCESORIOS;26940
2014;020020020;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;9000
2014;020020020;17;132;11;ENERGIA ELECTRICA;230000
2014;020020020;17;132;11;TELEFONOS, TELEX Y TELEFAX;179840
2014;020020020;17;132;11;CORREOS Y TELEGRAFO;107000
2014;020020020;17;132;11;ALQUILER DE EDIFICIOS Y LOCALES;2549488
2014;020020020;17;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;1311000
2014;020020020;17;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;138176
2014;020020020;17;132;11;LIMPIEZA, ASEO Y FUMIGACION;1372484
2014;020020020;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10250960
2014;020020020;17;132;11;TRANSPORTE Y ALMACENAMIENTO;5000
2014;020020020;17;132;11;SERVICIOS ESPECIALIZADOS;333145
2014;020020020;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;53550
2014;020020020;17;132;11;PRIMAS Y GASTOS DE SEGUROS;387200
2014;020020020;17;132;11;COMISIONES Y GASTOS BANCARIOS;8725
2014;020020020;17;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;1254500
2014;020020020;17;120;11;RETRIBUCION DEL CARGO;54512384
2014;020020020;17;120;11;SUELDO ANUAL COMPLEMENTARIO;4614268
2014;020020020;17;120;11;CONTRIBUCIONES PATRONALES;12708764
2014;020020020;17;120;11;PERSONAL PERMANENTE;383454
2014;020020020;17;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;3016512
2014;020020020;17;131;11;ALIMENTOS PARA PERSONAS;496800
2014;020020020;17;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;6000
2014;020020020;17;131;11;PRENDAS DE VESTIR;8000
2014;020020020;17;131;11;PAPEL Y CARTON PARA OFICINA;4000
2014;020020020;17;131;11;PAPEL Y CARTON PARA COMPUTACION;144200
2014;020020020;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;72000
2014;020020020;17;131;11;LIBROS, REVISTAS Y PERIODICOS;21375
2014;020020020;17;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;4450
2014;020020020;17;120;11;RETRIBUCION DEL SERVICIO;6930000
2014;020020020;17;120;11;SUELDO ANUAL COMPLEMENTARIO;773500
2014;020020020;17;120;11;CONTRIBUCIONES PATRONALES;1301342
2014;020020020;17;131;11;HERRAMIENTAS MENORES;42000
2014;020020020;17;132;11;MULTAS Y RECARGOS;15000
2014;020020020;17;132;11;VIATICOS;825180
2014;020020020;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;132500
2014;020020020;17;214;11;EQUIPO SANITARIO Y DE LABORATORIO;1600
2014;020020020;17;131;11;COMBUSTIBLES Y LUBRICANTES;172500
2014;020020020;17;131;11;ELEMENTOS DE LIMPIEZA;160
2014;020020020;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;20070
2014;020020020;17;131;11;UTILES Y MATERIALES ELECTRICOS;1080
2014;020020020;17;132;11;TELEFONOS, TELEX Y TELEFAX;64630
2014;020020020;17;132;11;CONTABILIDAD Y AUDITORIA;3712000
2014;020020020;17;132;11;SERVICIOS ESPECIALIZADOS;25075
2014;020020020;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;6930
2014;020020020;17;120;11;RETRIBUCION DEL CARGO;59830665
2014;020020020;17;120;11;SUELDO ANUAL COMPLEMENTARIO;5306413
2014;020020020;17;120;11;CONTRIBUCIONES PATRONALES;11861513
2014;020020020;17;120;11;PERSONAL PERMANENTE;677431
2014;020020020;17;131;11;ALIMENTOS PARA PERSONAS;453600
2014;020020020;17;131;11;LIBROS, REVISTAS Y PERIODICOS;7129
2014;020020020;17;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;550
2014;020020020;17;120;11;RETRIBUCION DEL SERVICIO;2415000
2014;020020020;17;120;11;SUELDO ANUAL COMPLEMENTARIO;285600
2014;020020020;17;120;11;CONTRIBUCIONES PATRONALES;495749
2014;020020020;17;219;11;PROGRAMAS DE COMPUTACION;775600
2014;020020020;17;132;11;VIATICOS;291240
2014;020020020;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;79500
2014;020020020;17;214;11;EQUIPO PARA COMPUTACION;497500
2014;020020020;17;131;11;COMBUSTIBLES Y LUBRICANTES;108750
2014;020020020;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;10471
2014;020020020;17;131;11;UTILES Y MATERIALES ELECTRICOS;6480
2014;020020020;17;131;11;REPUESTOS Y ACCESORIOS;1320060
2014;020020020;17;132;11;TELEFONOS, TELEX Y TELEFAX;36530
2014;020020020;17;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;22493
2014;020020020;17;132;11;DE CAPACITACION;238800
2014;020020020;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;317040
2014;020020020;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;2520
2014;020020020;17;120;11;RETRIBUCION DEL CARGO;18613985
2014;020020020;17;120;11;SUELDO ANUAL COMPLEMENTARIO;1614995
2014;020020020;17;120;11;CONTRIBUCIONES PATRONALES;3671420
2014;020020020;17;120;11;PERSONAL PERMANENTE;217290
2014;020020020;17;131;11;ALIMENTOS PARA PERSONAS;129600
2014;020020020;17;120;11;RETRIBUCION DEL SERVICIO;1155000
2014;020020020;17;120;11;SUELDO ANUAL COMPLEMENTARIO;130900
2014;020020020;17;120;11;CONTRIBUCIONES PATRONALES;268531
2014;020020020;17;171;11;BECAS Y OTROS SUBSIDIOS;198000
2014;030030030;17;219;11;PROGRAMAS DE COMPUTACION;6038
2014;030030030;17;132;11;PUBLICIDAD Y PROPAGANDA;366350
2014;030030030;17;132;11;VIATICOS;639433
2014;030030030;17;132;11;MOVILIDAD;47528
2014;030030030;17;132;11;JUICIOS, MEDIACIONES Y OTROS GASTOS JUDICIALES;87004
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7087115
2014;030030030;17;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;59968
2014;030030030;17;214;11;EQUIPO PARA COMPUTACION;44198
2014;030030030;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;96218
2014;030030030;17;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;1527
2014;030030030;17;214;11;EQUIPOS VARIOS;236599
2014;030030030;17;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;21506
2014;030030030;17;131;11;TINTAS, PINTURAS Y COLORANTES;26114
2014;030030030;17;131;11;COMBUSTIBLES Y LUBRICANTES;201075
2014;030030030;17;131;11;PRODUCTOS DE MATERIAL PLASTICO;15205
2014;030030030;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;4885
2014;030030030;17;131;11;PRODUCTOS DE VIDRIO;5708
2014;030030030;17;131;11;CEMENTO, CAL Y YESO;1558
2014;030030030;17;131;11;ESTRUCTURAS METALICAS ACABADAS;2939
2014;030030030;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;33406
2014;030030030;17;131;11;ELEMENTOS DE LIMPIEZA;114730
2014;030030030;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;241711
2014;030030030;17;131;11;UTILES Y MATERIALES ELECTRICOS;56400
2014;030030030;17;131;11;REPUESTOS Y ACCESORIOS;62243
2014;030030030;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;686433
2014;030030030;17;132;11;ENERGIA ELECTRICA;53728
2014;030030030;17;132;11;AGUA;9770
2014;030030030;17;132;11;GAS;2543
2014;030030030;17;132;11;TELEFONOS, TELEX Y TELEFAX;189475
2014;030030030;17;132;11;CORREOS Y TELEGRAFO;67319
2014;030030030;17;132;11;INTERNET BANDA ANCHA;60606
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;224063
2014;030030030;17;132;11;ALQUILER DE EDIFICIOS Y LOCALES;946874
2014;030030030;17;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;45821
2014;030030030;17;132;11;ALQUILER DE FOTOCOPIADORAS;65727
2014;030030030;17;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;18956
2014;030030030;17;132;11;LIMPIEZA, ASEO Y FUMIGACION;56049
2014;030030030;17;132;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;2076504
2014;030030030;17;132;11;JURIDICOS;70100
2014;030030030;17;132;11;CONTABILIDAD Y AUDITORIA;598400
2014;030030030;17;132;11;DE CAPACITACION;614801
2014;030030030;17;132;11;DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;156828
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;6745955
2014;030030030;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;150858
2014;030030030;17;132;11;PRIMAS Y GASTOS DE SEGUROS;728174
2014;030030030;17;120;11;RETRIBUCION DEL CARGO;82624622
2014;030030030;17;120;11;SUELDO ANUAL COMPLEMENTARIO;5020863
2014;030030030;17;120;11;CONTRIBUCIONES PATRONALES;15106580
2014;030030030;17;120;11;COMPLEMENTOS;459888
2014;030030030;17;120;11;PERSONAL PERMANENTE;211358
2014;030030030;17;120;11;ASISTENCIA SOCIAL SIN DISCRIMINAR;17478
2014;030030030;17;131;11;ALIMENTOS PARA PERSONAS;654260
2014;030030030;17;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;3382
2014;030030030;17;131;11;PAPEL Y CARTON PARA OFICINA;7650
2014;030030030;17;131;11;PAPEL Y CARTON PARA COMPUTACION;4296
2014;030030030;17;131;11;LIBROS, REVISTAS Y PERIODICOS;24777
2014;030030030;17;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;8319
2014;030030030;17;120;11;RETRIBUCION DEL SERVICIO;2247562
2014;030030030;17;120;11;SUELDO ANUAL COMPLEMENTARIO;180257
2014;030030030;17;120;11;CONTRIBUCIONES PATRONALES;432821
2014;030030030;17;171;11;TRANSFERENCIAS A EMPRESAS PRIVADAS;458200
2014;030030030;17;120;11;COMPLEMENTOS;1294896
2014;030030030;17;171;11;BECAS Y OTROS SUBSIDIOS;1033667
2014;030030030;17;132;11;PUBLICIDAD Y PROPAGANDA;585729
2014;030030030;17;132;11;VIATICOS;59253
2014;030030030;17;132;11;MOVILIDAD;207687
2014;030030030;17;132;11;JUICIOS, MEDIACIONES Y OTROS GASTOS JUDICIALES;68082
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;8518620
2014;030030030;17;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;54204
2014;030030030;17;214;11;EQUIPO PARA COMPUTACION;789242
2014;030030030;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;25930
2014;030030030;17;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;5661
2014;030030030;17;214;11;EQUIPOS VARIOS;389520
2014;030030030;17;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;2167
2014;030030030;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;11039
2014;030030030;17;131;11;REPUESTOS Y ACCESORIOS;315108
2014;030030030;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;708992
2014;030030030;17;132;11;ENERGIA ELECTRICA;108268
2014;030030030;17;132;11;AGUA;4440
2014;030030030;17;132;11;GAS;5182
2014;030030030;17;132;11;TELEFONOS, TELEX Y TELEFAX;114027
2014;030030030;17;132;11;CORREOS Y TELEGRAFO;11681
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;19687
2014;030030030;17;132;11;ALQUILER DE EDIFICIOS Y LOCALES;441757
2014;030030030;17;132;11;ALQUILER DE FOTOCOPIADORAS;45874
2014;030030030;17;132;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;646647
2014;030030030;17;132;11;MEDICOS Y SANITARIOS;44189
2014;030030030;17;132;11;JURIDICOS;25435
2014;030030030;17;132;11;CONTABILIDAD Y AUDITORIA;1066435
2014;030030030;17;132;11;DE CAPACITACION;615737
2014;030030030;17;132;11;DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;120385
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2471354
2014;030030030;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;284376
2014;030030030;17;132;11;PRIMAS Y GASTOS DE SEGUROS;88238
2014;030030030;17;120;11;RETRIBUCION DEL CARGO;40892040
2014;030030030;17;120;11;SUELDO ANUAL COMPLEMENTARIO;3184167
2014;030030030;17;120;11;CONTRIBUCIONES PATRONALES;9198844
2014;030030030;17;120;11;COMPLEMENTOS;1293504
2014;030030030;17;120;11;PERSONAL PERMANENTE;357143
2014;030030030;17;120;11;ASISTENCIA SOCIAL SIN DISCRIMINAR;18446
2014;030030030;17;131;11;ALIMENTOS PARA PERSONAS;28628
2014;030030030;17;131;11;HILADOS Y TELAS;24091
2014;030030030;17;131;11;PAPEL Y CARTON PARA OFICINA;207359
2014;030030030;17;131;11;PRODUCTOS DE ARTES GRAFICAS;48529
2014;030030030;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;15813
2014;030030030;17;120;11;RETRIBUCION DEL SERVICIO;1966461
2014;030030030;17;120;11;SUELDO ANUAL COMPLEMENTARIO;326666
2014;030030030;17;120;11;CONTRIBUCIONES PATRONALES;605355
2014;030030030;17;120;11;COMPLEMENTOS;1387486
2014;030030030;17;171;11;BECAS Y OTROS SUBSIDIOS;1583879
2014;030030030;17;219;11;PROGRAMAS DE COMPUTACION;3452
2014;030030030;17;132;11;VIATICOS;79576
2014;030030030;17;132;11;MOVILIDAD;155635
2014;030030030;17;132;11;JUICIOS, MEDIACIONES Y OTROS GASTOS JUDICIALES;72483
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;66992
2014;030030030;17;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;10113
2014;030030030;17;214;11;EQUIPO PARA COMPUTACION;179725
2014;030030030;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;16304
2014;030030030;17;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;3560
2014;030030030;17;214;11;EQUIPOS VARIOS;33195
2014;030030030;17;131;11;REPUESTOS Y ACCESORIOS;339807
2014;030030030;17;132;11;ENERGIA ELECTRICA;180865
2014;030030030;17;132;11;AGUA;7418
2014;030030030;17;132;11;GAS;8655
2014;030030030;17;132;11;TELEFONOS, TELEX Y TELEFAX;190513
2014;030030030;17;132;11;CORREOS Y TELEGRAFO;19511
2014;030030030;17;132;11;ALQUILER DE EDIFICIOS Y LOCALES;292812
2014;030030030;17;132;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;487598
2014;030030030;17;132;11;MEDICOS Y SANITARIOS;127106
2014;030030030;17;132;11;CONTABILIDAD Y AUDITORIA;112669
2014;030030030;17;132;11;DE CAPACITACION;477911
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;636361
2014;030030030;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;186072
2014;030030030;17;132;11;PRIMAS Y GASTOS DE SEGUROS;149463
2014;030030030;17;120;11;RETRIBUCION DEL CARGO;23899500
2014;030030030;17;120;11;SUELDO ANUAL COMPLEMENTARIO;1609720
2014;030030030;17;120;11;CONTRIBUCIONES PATRONALES;3089905
2014;030030030;17;120;11;COMPLEMENTOS;5446293
2014;030030030;17;120;11;PERSONAL PERMANENTE;282976
2014;030030030;17;120;11;ASISTENCIA SOCIAL SIN DISCRIMINAR;16683
2014;030030030;17;131;11;ALIMENTOS PARA PERSONAS;7436
2014;030030030;17;131;11;PAPEL Y CARTON PARA OFICINA;79119
2014;030030030;17;131;11;PAPEL Y CARTON PARA COMPUTACION;48284
2014;030030030;17;131;11;PRODUCTOS DE ARTES GRAFICAS;110443
2014;030030030;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;75251
2014;030030030;17;131;11;LIBROS, REVISTAS Y PERIODICOS;117087
2014;030030030;17;120;11;RETRIBUCION DEL SERVICIO;2231560
2014;030030030;17;120;11;SUELDO ANUAL COMPLEMENTARIO;218553
2014;030030030;17;120;11;CONTRIBUCIONES PATRONALES;172987
2014;030030030;17;120;11;COMPLEMENTOS;1205386
2014;030030030;17;171;11;BECAS Y OTROS SUBSIDIOS;877763
2014;030030030;17;214;11;EQUIPO PARA COMPUTACION;10433
2014;030030030;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;10440
2014;030030030;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;263135
2014;030030030;17;131;11;ALIMENTOS PARA PERSONAS;59285
2014;030030030;17;131;11;PAPEL Y CARTON PARA COMPUTACION;17290
2014;050050070;12;219;11;PROGRAMAS DE COMPUTACION;75400
2014;050050070;12;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;415400
2014;050050070;12;132;11;SERVICIO DE VIGILANCIA;1257900
2014;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;12400
2014;050050070;12;132;11;PUBLICIDAD Y PROPAGANDA;8300
2014;050050070;12;132;11;PASAJES;122200
2014;050050070;12;132;11;VIATICOS;146500
2014;050050070;12;132;11;MOVILIDAD;85000
2014;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;51500
2014;050050070;12;132;11;SERVICIOS DE CEREMONIAL;179800
2014;050050070;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;104000
2014;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200400
2014;050050070;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;10000
2014;050050070;12;214;11;EQUIPO PARA COMPUTACION;421100
2014;050050070;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;150000
2014;050050070;12;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;15500
2014;050050070;12;214;11;EQUIPOS VARIOS;18000
2014;050050070;12;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;320000
2014;050050070;12;131;11;COMBUSTIBLES Y LUBRICANTES;165000
2014;050050070;12;131;11;ELEMENTOS DE LIMPIEZA;61000
2014;050050070;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;155000
2014;050050070;12;131;11;UTILES Y MATERIALES ELECTRICOS;17000
2014;050050070;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;10600
2014;050050070;12;131;11;REPUESTOS Y ACCESORIOS;148000
2014;050050070;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;23000
2014;050050070;12;132;11;ENERGIA ELECTRICA;297000
2014;050050070;12;132;11;AGUA;8500
2014;050050070;12;132;11;GAS;900
2014;050050070;12;132;11;TELEFONOS, TELEX Y TELEFAX;165000
2014;050050070;12;132;11;CORREOS Y TELEGRAFO;19000
2014;050050070;12;132;11;ALQUILER DE EDIFICIOS Y LOCALES;1364000
2014;050050070;12;132;11;ALQUILER DE FOTOCOPIADORAS;128000
2014;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;18000
2014;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;322000
2014;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;57000
2014;050050070;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;90200
2014;050050070;12;132;11;LIMPIEZA, ASEO Y FUMIGACION;185200
2014;050050070;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;54000
2014;050050070;12;132;11;MEDICOS Y SANITARIOS;270730
2014;050050070;12;132;11;JURIDICOS;1080000
2014;050050070;12;132;11;CONTABILIDAD Y AUDITORIA;96000
2014;050050070;12;132;11;DE CAPACITACION;360000
